,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y.1,Yield,P/E,P/S,P/B,Info - Time,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
111,57,Corem A,Real Estate,1.027,-108.391,0.022,1395.0,88985.0,0.018269999999999998,34901.966,40.044,0.09637000000000001,-322.0,31300.0,0.32283,0.68,0.71429,Sweden,Large Cap,CORE A,59.586,2021-10-27,CORE-A.ST,0.71429,0.01935,11.361,17.972,1.115,17:29:48,2021-11-29,Q3-2021,Financials,-0.010287539936102236,0.015676799460583243,-0.015992739374715348,-0.4179714770126673,0.4526001878012715,0.3502899349060914,0.3506839235927705
112,2218,Corem D,Real Estate,2.964,-985.521,0.022,1395.0,88985.0,0.018269999999999998,317337.82,9.534,0.09637000000000001,-322.0,31300.0,-0.006500000000000001,-0.8943899999999999,-0.9322400000000001,Sweden,Large Cap,CORE D,273.553,2021-10-27,CORE-D.ST,,0.06547,103.3,163.408,10.139,17:29:36,2021-11-29,Q3-2021,Financials,-0.010287539936102236,0.015676799460583243,0.012795892665597108,1.0877168821233536,0.10153398574224905,0.09170501087471164,0.10781876734350271
113,398,Cortus Energy,Biomass Energy,3.601,-8.946,0.011,-36.747,132.358,-10.08885,534.834,74.984,-1.62295,-59.787,48.63,-0.18667,-0.21120999999999998,0.0027400000000000002,Sweden,First North,CE,-7.883,2021-10-29,CE.ST,0.0027400000000000002,,-6.778,383.119,10.998,17:29:43,2021-11-29,Q3-2021,Utilities,-1.2294262800740283,-0.27763338823493855,-0.07949361234108754,-0.8693938925546947,0.8178871714772327,0.6871248341080474,0.8380217504129562
114,270,C-RAD,Medical Equipment,2.832,103.694,0.904,157.7,285.5,0.26707000000000003,1638.36,31.677,0.11976,15.8,219.6,-0.24771,-0.11031,0.29986999999999997,Sweden,Small Cap,CRAD B,49.659,2021-10-28,CRAD-B.ST,0.29986999999999997,,62.302,6.35,7.461,17:29:37,2021-11-29,Q3-2021,Health Care,0.07194899817850638,0.5523642732049037,0.016530598879942904,0.44225392977472916,0.4171920115786936,0.36138055497026705,0.34257568130090665
115,278,Creades,Holding Companies,14.996,-18.354,,,12081.0,0.39828,17472.569,38.558,0.37439,-952.0,11512.0,0.24891,-0.03087,0.47592,Sweden,Mid Cap,CRED A,3.891,2021-10-13,CRED-A.ST,0.47592,0.01088,4.054,,1.518,17:29:36,2021-11-29,Q3-2021,Financials,-0.08269631688672689,,0.06040942946495931,1.5005509523342144,0.44386851020450474,0.4080354791501251,0.368972186891277
116,2205,Creaspac SPAC,Investment Banking,3.982,-1253.086,,-8.0,2466.0,,2537.5,8.54,-0.0032500000000000003,-2.025,2459.0,0.04317,-0.8943899999999999,-0.9322400000000001,Sweden,Mid Cap,CPAC SPAC,-9.062,2021-11-17,CPAC-SPAC.ST,,,-317.188,,1.032,17:29:37,2021-11-29,Q3-2021,Financials,-0.0008235054900366003,-0.0032441200324412004,-0.005141344227724165,-0.48760288559864573,0.08490426584268893,0.07710872249139283,0.09663847279510727
117,1382,Crunchfish,Biometric,2.531,-15.89,0.633,2.143,38.311,-1.6122999999999998,508.563,67.713,-1.5283000000000002,-32.005,18.552,-0.34286,-0.71569,0.37682000000000004,Sweden,First North,CFISH,-18.709,2021-08-26,CFISH.ST,0.37682000000000004,,-17.938,20.979,27.413,17:29:42,2021-11-29,Q2-2021,Technology,-1.7251509271237604,0.05593693717209156,-0.2501892372697556,-2.8492527010408746,0.9601450937124394,0.8388842457804484,0.8047802270631063
118,58,CTT Systems,Installation,6.404,-637.587,0.517,130.0,318.6,0.07264999999999999,2869.141,29.714,0.05657,-4.5,208.6,0.0362,0.19271000000000002,0.52058,Sweden,Mid Cap,CTT,159.766,2021-10-28,CTT.ST,0.52058,0.0076,243.151,17.41,13.754,17:29:44,2021-11-29,Q3-2021,Industrials,-0.021572387344199424,0.40803515379786565,0.009059232905066272,0.31513449381518277,0.3763943085177092,0.3451270130895808,0.2634723988675642
119,245,Dedicare,Outsourcing,2.596,11.354,2.524,434.2,452.8,0.5082099999999999,588.127,42.294,0.37985,51.8,159.8,-0.24578,0.0,0.6693300000000001,Sweden,Small Cap,DEDI,6.37,2021-10-21,DEDI.ST,0.6693300000000001,0.03994,9.689,0.515,3.68,17:29:43,2021-11-29,Q3-2021,Industrials,0.3241551939924906,0.9589222614840989,-0.04195086985665941,-0.9660374124188219,0.37844380296118,0.3410528892780141,0.39800329493664943
120,2080,Desenio,Home Furnishings,26.233,-4.651,0.768,864.7,1650.5,0.10060000000000001,3360.669,72.682,0.18671,-722.6,245.3,-0.45818,-0.75822,-0.9322400000000001,Sweden,First North,DSNO,32.316,2021-10-27,DSNO.ST,,,73.379,2.651,13.7,17:29:59,2021-11-29,Q3-2021,Consumer Durables,-2.945780676722381,0.5239018479248713,-0.24555079663043544,-3.629468528247,0.9310516916637794,0.5481503608926432,0.6200660530643399
121,62,Diamyd Medical,Biotechnology,6.415,51.571,0.002,-56.416,201.438,-1.69522,1189.477,67.938,0.31727,23.065,189.258,-0.4803,-0.47405,-0.49406,Sweden,First North,DMYD B,-12.237,2021-10-13,DMYD-B.ST,-0.49406,,19.812,2679.002,6.285,17:29:35,2021-11-29,Q4-2021,Health Care,0.1218706738948948,-0.28006632313664753,-0.06474051798044789,-0.7783258299213099,0.6171484136489072,0.5234213138118707,0.7623499382155844
122,285,Dignitana,Medical Equipment,0.597,-10.474,0.72,35.174,80.623,-1.45041,528.279,75.432,-1.17262,-50.437,44.397,-0.12688,0.12154999999999999,-0.01456,Sweden,First North,DIGN,-10.266,2021-11-18,DIGN.ST,-0.01456,,-10.147,9.099,11.899,17:29:50,2021-11-29,Q3-2021,Health Care,-1.1360452282811901,0.436277489053992,-0.15116310566128555,-2.0612448368379606,0.5440470427368248,0.4697909888995977,0.6721340052355023
123,282,DistIT,Computer Hardware,3.387,-8.165,1.51,535.0,1619.7,0.07676999999999999,1539.057,55.8,0.08087,-188.5,559.4,0.07391,0.48795,2.0122,Sweden,First North,DIST,25.297,2021-10-22,DIST.ST,2.0122,0.01619,33.901,0.629,2.751,17:29:37,2021-11-29,Q3-2021,Technology,-0.336968180193064,0.33030808174353277,0.10845638698974058,1.8290286519704886,0.5312001614090196,0.4862306316585777,0.5434683622331021
124,63,Diös,Real Estate,24.698,-23.546,0.07,1263.0,27563.0,0.045419999999999995,15163.43,28.167,0.17735,-644.0,10065.0,0.09381,0.29257,0.5110199999999999,Sweden,Mid Cap,DIOS,24.578,2021-10-22,DIOS.ST,0.5110199999999999,0.02918,8.495,7.82,1.507,17:29:57,2021-11-29,Q3-2021,Financials,-0.06398410332836563,0.0458222980081994,0.006939350641237185,0.2482910292626206,0.25986894193320137,0.2463183481010975,0.25615182056113983
125,910,Dometic,Auto & Equipment,104.186,-39.233,0.433,6295.0,46617.0,0.09071,40018.095,29.092,0.06407,-1020.0,21383.0,-0.05016,-0.08635999999999999,0.22103,Sweden,Large Cap,DOM,16.098,2021-10-22,DOM.ST,0.22103,0.0176,29.211,1.982,1.871,17:29:59,2021-11-29,Q3-2021,Consumer Durables,-0.047701445073188985,0.13503657464015273,-0.10600170343172599,-4.096204180110765,0.2850693094975406,0.2698995754718286,0.23717608225135364
126,64,Doro,Consumer Electronics,1.852,-9.021,0.991,600.2,1658.0,0.1018,1511.874,28.285,0.08834,-167.6,885.2,0.046509999999999996,0.1014,0.51807,Sweden,Small Cap,DORO,14.649,2021-10-22,DORO.ST,0.51807,,19.333,0.92,1.708,17:29:56,2021-11-29,Q3-2021,Consumer Durables,-0.18933574333483957,0.36200241254523524,-0.0054252989799632445,-0.17452082966451268,0.32393239543636426,0.28693399029451083,0.2849154830542697
127,401,Doxa,Biotechnology,16.502,-147.938,0.07,10.2,203.7,-3.7906999999999997,2337.428,104.693,-0.08396,-15.8,198.9,1.08889,1.35,4.9745800000000004,Sweden,First North,DOXA,-131.462,2021-10-27,DOXA.ST,4.9745800000000004,,-140.02,164.608,11.752,17:22:50,2021-11-29,Q3-2021,Health Care,-0.07943690296631473,0.050073637702503684,-0.0020067389133500146,-0.016327738262715687,1.5706653801883108,1.0188163528762264,1.1264307183854079
128,65,Duni,Personal Products,4.85,-145.57,0.756,848.0,6204.0,0.04694,5386.085,34.907,0.037450000000000004,-37.0,2697.0,-0.02881,-0.027160000000000004,0.13917,Sweden,Mid Cap,DUNI,37.857,2021-10-21,DUNI.ST,0.13917,,53.33,1.148,1.997,17:29:44,2021-11-29,Q3-2021,Food and Beverage,-0.013718946978123842,0.13668600902643455,0.09377991916762585,4.24793760678859,0.32491757056211346,0.2841615186108516,0.20233516498250836
129,66,Duroc,Industrial Components,0.582,-46.599,1.684,1344.0,2046.4,0.06567,1267.5,45.673,0.053559999999999997,-27.2,1101.6,-0.24942,0.02524,0.25969000000000003,Sweden,Small Cap,DURC B,16.871,2021-11-09,DURC-B.ST,0.25969000000000003,,21.483,0.368,1.151,17:24:45,2021-11-29,Q1-2022,Industrials,-0.02469135802469136,0.656763096168882,-0.143810549455892,-3.8644561045080787,0.4022818867362117,0.3435702573530172,0.3410688132004051
130,602,Dustin Group,Computer Hardware,20.212,-3.471,1.109,2482.9,14317.2,0.06418,10401.542,33.4,0.07634,-2996.9,4676.4,0.19229,0.057980000000000004,0.80976,Sweden,Mid Cap,DUST,25.36,2021-10-06,DUST.ST,0.80976,0.01986,29.136,0.655,2.224,17:29:35,2021-11-29,Q4-2021,Technology,-0.6408562141818493,0.17342078059955857,0.026178552442760017,0.8790621180045595,0.37942340142024683,0.32088566417406233,0.2729390692563018
131,67,Eastnine,Real Estate,13.325,-13.807,0.036,207.845,6345.245,0.03056,3366.648,20.835,0.19042,-243.842,3484.135,0.07649,0.16207999999999997,0.26667,Sweden,Mid Cap,EAST,31.284,2021-11-10,EAST.ST,0.26667,0.01974,5.075,14.891,0.966,17:29:44,2021-11-29,Q3-2021,Financials,-0.0699863811247268,0.03275602439306914,-0.01255264124767741,-0.5468361353987308,0.18989999175904143,0.17391179017704655,0.21038634781208415
132,460,Ecoclime,Energy & Recycling,1.037,-182.302,0.411,84.255,365.462,-0.019110000000000002,755.458,37.389,-0.0086,-4.144,310.696,-0.01765,0.03727,0.56808,Sweden,First North,ECC B,-216.198,2021-08-20,ECC-B.ST,0.56808,,-283.051,5.031,2.432,17:24:48,2021-11-29,Q2-2021,Industrials,-0.01333779643123825,0.23054380482786171,-0.06184424365069263,-1.8482836524702486,0.4877222460093807,0.42522599972366837,0.30666930094611444
133,332,Egetis Therapeutics,Biotechnology,1.383,-4.649,0.051,-31.294,777.377,-0.2572,963.997,56.198,-0.27341,-207.348,554.41,0.0855,-0.028290000000000003,0.07551000000000001,Sweden,Small Cap,EGTX,-5.4,2021-11-04,EGTX.ST,0.07551000000000001,,-6.36,24.147,1.739,17:29:46,2021-11-29,Q3-2021,Health Care,-0.3739975830161794,-0.04025588614018681,0.022794820741145472,0.3097774564560532,0.5217631855488438,0.43853628419083157,0.6744131267283981
134,68,Elanders,Broadcasting & Publishing,3.972,5.431,1.21,1615.0,9303.0,0.10326,5735.068,40.537,0.11499000000000001,1056.0,3122.0,-0.00977,-0.060250000000000005,0.92637,Sweden,Mid Cap,ELAN B,14.639,2021-10-15,ELAN-B.ST,0.92637,0.019110000000000002,15.975,0.51,1.837,17:29:32,2021-11-29,Q3-2021,Consumer Durables,0.3382447149263293,0.17359991400623453,-0.009451531032767635,-0.2824256230580992,0.4272791619917028,0.3901965844693537,0.3067169042376288
135,70,Electrolux B,Consumer Electronics,312.963,13.236,1.138,25487.0,109100.0,0.41081,58543.38,26.652,0.33936999999999995,4423.0,17496.0,-0.08036,-0.13905,-0.00731,Sweden,Large Cap,ELUX B,7.18,2021-10-27,ELUX-B.ST,-0.00731,0.03927,9.856,0.472,3.346,17:29:59,2021-11-29,Q3-2021,Consumer Durables,0.25280064014631914,0.23361136571952337,-0.028733934930459948,-0.9729399396030957,0.27253753796381713,0.25445841450393797,0.270675355123122
136,1930,Electrolux Professional B,Consumer Electronics,23.55,18.142,0.958,2498.0,7819.0,0.15523,17416.44,31.503,0.13085000000000002,960.0,3271.0,-0.08872,0.06503,0.39986,Sweden,Large Cap,EPRO B,30.613,2021-10-28,EPRO-B.ST,0.39986,,40.693,2.326,5.325,17:29:39,2021-11-29,Q3-2021,Consumer Durables,0.29348822989911344,0.31947819414247347,-0.03472476073242481,-1.0639487473813145,0.32818592710689826,0.31570141569162335,0.2991287784063452
137,71,Elekta,Medical Equipment,108.309,41.361,0.585,5341.0,23843.0,0.17423,41774.652,25.784,0.14396,1010.0,8141.0,-0.00726,-0.05037,-0.03444,Sweden,Large Cap,EKTA B,24.927,2021-11-25,EKTA-B.ST,-0.03444,0.02012,35.644,2.994,5.131,17:29:48,2021-11-29,Q2-2022,Health Care,0.12406338287679647,0.22400704609319297,0.08086496702993706,3.4860141908830897,0.2646266713155304,0.24905713125064854,0.21260374295316387
138,72,Elos Medtech,Medical Equipment,3.359,176.701,0.634,244.9,1095.6,0.1133,2509.148,116.152,0.11010999999999999,14.2,609.4,-0.00321,0.57868,1.9619,Sweden,Small Cap,ELOS B,29.162,2021-10-20,ELOS-B.ST,1.9619,0.00482,37.394,3.614,4.117,17:29:45,2021-11-29,Q3-2021,Health Care,0.023301608139153267,0.22353048557867838,0.08114007390030675,0.5791863010103496,0.8061057021800574,0.5981107223243718,1.2839755701881566
139,596,Eltel,Installation,0.798,6.825,1.302,918.905,6606.41,0.01901,2426.68,26.428,-0.03036,355.535,2284.075,-0.22885999999999998,-0.39096,-0.30804,Sweden,Mid Cap,ELTEL,59.003,2021-11-03,ELTEL.ST,-0.30804,,-33.828,0.282,1.062,17:29:44,2021-11-29,Q3-2021,Industrials,0.15565819861431873,0.13909294155221974,-0.12769698273991892,-4.3647422267919636,0.25673942058181237,0.22435532967356236,0.26814004539885483
140,2105,Embellence,Home Furnishings,1.112,44.54,1.074,350.4,594.7,0.32803,739.37,32.882,0.18692,16.6,270.7,-0.25779,-0.309,-0.9322400000000001,Sweden,First North,EMBELL,11.073,2021-10-25,EMBELL.ST,,,14.613,1.157,2.731,17:17:33,2021-11-29,Q3-2021,Consumer Durables,0.061322497229405255,0.5892046409954598,-0.13028448197647635,-3.7758050480311627,0.3124395232366352,0.2852735231972592,0.3162443468031432
141,1374,Embracer,Gaming,380.494,-14.092,0.25,9972.3,53579.102,-0.02313,95724.262,44.361,-0.03662,-6792.9,37131.5,-0.03004,-0.22033999999999998,0.10880000000000001,Sweden,First North,EMBRAC B,-97.921,2021-11-17,EMBRAC-B.ST,0.10880000000000001,,-70.404,7.139,2.578,17:29:47,2021-11-29,Q2-2022,Consumer Durables,-0.18294170717584798,0.18612294024636694,-0.06129824518179361,-1.2877939694187075,0.44956431854629014,0.41777814287188764,0.4362558843792808
142,1576,Enad Global 7,Gaming,14.197,-1.169,0.227,734.7,6270.6,0.0095,2256.356,81.922,-0.02275,-1929.5,4435.7,-0.38186,-0.72299,-0.68337,Sweden,First North,EG7,43.808,2021-11-25,EG7.ST,-0.68337,,-22.364,1.585,0.509,17:29:59,2021-11-29,Q3-2021,Consumer Durables,-0.434993349414974,0.11716582145249259,-0.11605185963820597,-1.2724155209255807,0.7395797941497716,0.6183083593459,0.835916290844386
143,73,Enea,IT Consulting,2.904,-15.561,0.321,651.3,2984.1,0.09683,5421.6,43.404,0.11363,-348.4,1699.4,0.11308,0.15402,0.49405,Sweden,Mid Cap,ENEA,27.563,2021-10-26,ENEA.ST,0.49405,,28.077,5.652,3.19,17:29:48,2021-11-29,Q3-2021,Technology,-0.2050135341885371,0.21825676083241177,0.03804128347085911,1.0618355586044201,0.39658998161396875,0.361258787266837,0.32835039215978773
144,75,EnQuest,Oil & Gas -Exploration,21.808,0.83,0.239,1888.522,36648.371,0.03896,3677.009,61.173,-1.64666,4430.891,370.941,-0.29606,0.08202999999999999,0.5496500000000001,Sweden,Mid Cap,ENQ,21.903,2021-09-02,ENQ.ST,0.5496500000000001,,-6.02,0.419,9.913,17:29:30,2021-11-29,Q2-2021,Energy,11.945002035364114,0.051530857947274106,-0.10543784181376248,-1.6661459101428806,0.6021609261402457,0.5636681327961915,0.579993490705639
145,484,Enzymatica,Health Products,1.392,-46.678,0.466,46.65,173.215,-0.38415,1311.525,47.352,-0.27979,-28.097,134.285,-0.13127,-0.21739,-0.56311,Sweden,First North,ENZY,-38.759,2021-11-02,ENZY.ST,-0.56311,,-34.911,16.239,9.767,17:29:59,2021-11-29,Q3-2021,Food and Beverage,-0.2092340916707004,0.26931847703720807,-0.12329812932591733,-2.5519113669851956,0.5807558377687332,0.4577948803812362,0.44282338171484664
146,291,Eolus Vind,Wind Energy,22.723,18.113,1.742,-718.996,1844.35,0.31161,3252.854,50.282,0.04974,179.588,984.948,-0.32991,-0.36448,-0.35979999999999995,Sweden,Mid Cap,EOLU B,23.522,2021-11-18,EOLU-B.ST,-0.35979999999999995,0.015309999999999999,66.033,1.012,3.303,17:29:39,2021-11-29,Q3-2021,Utilities,0.182332468313048,-0.3898370699704503,-0.12635372693020164,-2.319308946090625,0.5002029410708082,0.46000729528117484,0.4993086574114429
147,1712,Epiroc B,Industrial Machinery,75.04,46.251,0.81,14879.0,47259.0,0.39322,216780.5,24.149,0.28454,4687.0,23245.0,0.07793,0.07153,0.3132,Sweden,Large Cap,EPI B,25.031,2021-10-21,EPI-B.ST,0.3132,0.01385,32.697,5.663,9.326,17:29:38,2021-11-29,Q3-2021,Industrials,0.201634760163476,0.31483950147061934,0.050852453862029634,1.998842305814934,0.25087200732042664,0.24121606987831923,0.2331701889829584
148,293,Episurf,Medical Equipment,6.186,-14.205,0.063,3.0,134.6,-3.47644,904.887,73.77,-0.55132,-63.7,120.8,0.22796,0.13643,0.8280500000000001,Sweden,Small Cap,EPIS B,-12.107,2021-10-29,EPIS-B.ST,0.8280500000000001,,-13.589,106.457,7.491,17:29:35,2021-11-29,Q3-2021,Health Care,-0.527317880794702,0.022288261515601784,-0.1904352464495228,-2.489458362128479,0.6184537810930443,0.5341529466095251,0.7011034569755701
149,1874,EQT,Holding Companies,358.239,-115.292,0.364,8829.24,33135.102,0.26411,515550.995,42.209,0.30635999999999997,-4471.69,23700.301,0.22049,0.7584399999999999,1.7814699999999999,Sweden,Large Cap,EQT,76.622,2021-07-22,EQT.ST,1.7814699999999999,0.00452,71.006,42.781,21.753,17:29:52,2021-11-29,Q2-2021,Financials,-0.1886765066823413,0.26646183253034805,0.16199206456645054,4.556923492487005,0.39821489300441604,0.3659008713409354,0.32580792680931775
150,77,Ericsson B,Communications,740.854,25.956,0.794,98185.0,290527.0,0.26166,312326.78,27.206,0.21061,12033.0,95628.0,-0.08913,-0.15736,-0.11616,Sweden,Large Cap,ERIC B,8.297,2021-10-19,ERIC-B.ST,-0.11616,0.021320000000000002,15.508,1.355,3.266,17:29:59,2021-11-29,Q3-2021,Technology,0.1258313464675618,0.33795482003393834,-0.04321502631645224,-2.205818890984458,0.25330981888047116,0.21984895868635568,0.1795579229682519
151,1470,Essity B,Personal Products,391.109,47.59,0.673,36724.0,176280.0,0.12516,205352.52,16.454,0.14193,4315.0,57305.0,0.052930000000000005,0.01669,0.06831999999999999,Sweden,Large Cap,ESSITY B,17.826,2021-10-22,ESSITY-B.ST,0.06831999999999999,0.02308,22.133,1.732,3.584,17:29:33,2021-11-29,Q3-2021,Food and Beverage,0.07529883954279731,0.20832766054004992,0.03601042424705425,2.5800305021188796,0.17955071713084342,0.1681351011449258,0.12792135192516083
152,750,Evolution,Gambling & Casinos,1594.749,49.544,0.239,7798.845,40927.43,0.17645,215842.377,52.123,0.16126000000000001,4356.572,32919.031,-0.30579999999999996,-0.35239,0.45378,Sweden,Large Cap,EVO,37.15,2021-10-28,EVO.ST,0.45378,0.00703,40.659,22.11,6.557,17:29:50,2021-11-29,Q3-2021,Consumer Durables,0.1323420485858165,0.19055301053596574,-0.09454908483956193,-2.0734073156008077,0.5161354898099748,0.45727434955468743,0.41793846766721177
153,79,eWork,IT Consulting,1.044,8.453,4.021,441.191,3123.382,10.787070000000002,1979.152,34.911,0.46332999999999996,234.132,164.658,0.04364,0.12109,0.59666,Sweden,Small Cap,EWRK,19.582,2021-10-19,EWRK.ST,0.59666,0.0392,25.942,0.158,12.02,17:24:45,2021-11-29,Q3-2021,Technology,1.4219290893852714,0.1412542558034848,-0.0026950821786722035,-0.07090654254047471,0.3485379665570495,0.3078776158165439,0.34835764501821637
154,1355,ExpreS2ion Biotech,Biotechnology,9.501,-26.621,0.091,6.634,159.428,-5.77375,1372.118,72.214,-0.32358,-51.542,145.988,0.050300000000000004,0.2425,3.75598,Sweden,First North,EXPRS2,-24.81,2021-11-15,EXPRS2.ST,3.75598,,-29.047,94.129,9.399,17:29:33,2021-11-29,Q3-2021,Health Care,-0.3530564155958024,0.041611260255413104,0.05751516011299662,0.7679208225273295,0.927792924885694,0.8309958529824837,0.6864446622449331
155,1968,Exsitec,IT Consulting,8.609,-13.376,0.946,328.587,475.887,-0.00487,2891.04,54.097,-0.07335,-216.136,242.592,0.17526,0.54054,2.83193,Sweden,First North,EXS,-2265.998,2021-11-10,EXS.ST,2.83193,0.00614,-162.474,6.419,11.917,17:29:37,2021-11-29,Q3-2021,Technology,-0.8909444664292309,0.6904727382761033,-0.14159102540550506,-2.7379204624647016,0.6016274907401183,0.5343690461491275,0.4739740255734384
156,80,Fabege,Real Estate,72.1,-50.605,0.034,2144.0,83605.0,0.02487,49288.915,25.173,0.0971,-974.0,43007.0,-0.02804,0.12963,0.12462999999999999,Sweden,Large Cap,FABG,38.525,2021-10-20,FABG.ST,0.12462999999999999,0.023610000000000003,11.803,17.319,1.146,17:29:49,2021-11-29,Q3-2021,Financials,-0.022647475992280328,0.02564439925841756,-0.02595821152406874,-0.9947864034984869,0.250099471727108,0.24681934319730675,0.23915781075490133
157,81,Fagerhult,Construction Tools,7.753,22.498,0.552,2545.0,12632.5,0.07266,11044.041,28.524,0.13912000000000002,490.9,6055.1,-0.23537,-0.06835,0.44637,Sweden,Mid Cap,FAG,21.464,2021-10-29,FAG.ST,0.44637,0.00797,13.11,1.585,1.824,17:29:44,2021-11-29,Q3-2021,Industrials,0.0810721540519562,0.201464476548585,-0.08066295718129757,-2.8898884793992314,0.2938734166196875,0.26614024946127457,0.25581894228605107
158,2046,Fasadgruppen,Construction Supplies,7.096,-15.487,0.778,1141.8,2933.7,0.09944000000000001,7907.645,29.406,0.1263,-510.6,1190.8,0.03686,0.34985,-0.9322400000000001,Sweden,Mid Cap,FG,41.38,2021-11-18,FG.ST,,,52.578,3.466,6.641,17:29:39,2021-11-29,Q3-2021,Industrials,-0.42878736983540483,0.3892013498312711,0.06164377984894054,1.9461037106875252,0.32915118199141086,0.30616916539942296,0.2903106198601981
159,83,Fast Balder,Real Estate,125.273,-4.08,0.04,6484.0,216514.0,0.02798,123264.0,27.885,0.18266,-30212.0,80465.0,0.09744,0.30937000000000003,0.51639,Sweden,Large Cap,BALD B,40.338,2021-11-11,BALD-B.ST,0.51639,,8.386,14.35,1.532,17:29:44,2021-11-29,Q3-2021,Financials,-0.3754675946063506,0.029947255142854505,-0.019805753894246436,-0.5859950139554257,0.2599385388914085,0.2553412622148005,0.3097683913841443
160,393,Fastator,Real Estate,3.14,-2.056,0.065,174.551,4695.356,0.10247,1756.238,34.583,0.13195,-854.029,1763.887,0.17647,0.24931999999999999,0.11765,Sweden,Mid Cap,FASTAT,9.649,2021-11-04,FASTAT.ST,0.11765,0.02851,7.45,5.712,0.996,17:29:48,2021-11-29,Q3-2021,Financials,-0.4841744397458567,0.0371752429421752,0.050115938244973623,1.3960812767099948,0.35729046021558114,0.3205941386424964,0.32900674819239883
161,82,Fastpartner A,Real Estate,2.435,-51.065,0.051,1297.0,36136.699,0.0395,25118.894,36.471,0.18157,-491.9,15923.8,-0.0028799999999999997,0.36149000000000003,0.51974,Sweden,Large Cap,FPAR A,32.382,2021-10-19,FPAR-A.ST,0.51974,0.01443,8.688,13.583,1.577,17:29:41,2021-11-29,Q3-2021,Financials,-0.030890867757696026,0.035891490808277755,0.020310408731130325,0.5308197669881507,0.28827821734359127,0.27509996113791135,0.35068017882602465
162,1903,Fastpartner D,Real Estate,3.591,-29.696,0.051,1297.0,36136.699,0.0395,14607.38,8.435,0.18157,-491.9,15923.8,-0.019459999999999998,-0.017070000000000002,0.010029999999999999,Sweden,Large Cap,FPAR D,24.005,2021-10-19,FPAR-D.ST,0.010029999999999999,0.06203,5.052,7.899,0.917,17:29:32,2021-11-29,Q3-2021,Financials,-0.030890867757696026,0.035891490808277755,0.009641373045644164,1.0216990617936623,0.08926405562542364,0.08281768713197102,0.08648793649160494
163,85,Fenix Outdoor,Clothing & Footwear,4.44,22.752,0.948,3736.149,6704.04,0.18189,16366.3,27.931,0.11135,719.331,3841.29,-0.09496,-0.039369999999999995,0.26819,Sweden,Large Cap,FOI B,22.887,2021-10-27,FOI-B.ST,0.26819,0.0123,38.252,2.576,4.261,17:29:55,2021-11-29,Q3-2021,Consumer Durables,0.1872628726287263,0.5572981366459627,-0.04535934006941966,-1.664897341626039,0.30356591688436996,0.2902476523899108,0.24970021171197013
164,1788,Ferroamp,Energy & Recycling,2.508,-12.3,1.093,40.018,120.244,-0.59893,899.444,40.561,-0.42972,-73.123,87.615,0.0338,-0.07557,0.18578,Sweden,First North,FERRO,-23.697,2021-11-10,FERRO.ST,0.18578,,-23.89,6.842,10.266,17:29:33,2021-11-29,Q3-2021,Industrials,-0.8345945328996177,0.3328066265260637,-0.03991669002718201,-0.9512183678540577,0.41017915930743853,0.35475632655523537,0.3846041239811624
165,1546,Ferronordic,Industrial Components,12.864,10.33,1.506,1012.005,3785.0,0.6704399999999999,4693.836,47.35,0.28725,454.405,1028.0,0.33196,0.33747,1.12221,Sweden,Mid Cap,FNM,10.583,2021-11-12,FNM.ST,1.12221,0.02322,15.895,0.823,4.566,17:29:42,2021-11-29,Q3-2021,Industrials,0.4420282101167315,0.26737252311756937,0.05356883127718248,1.600241911070003,0.3682919680885868,0.322906885624999,0.3068076426693063
166,1361,Filo Mining,Mining,1.697,-69.709,,-194.013,266.208,-4.21021,9415.96,50.354,-0.6081799999999999,-135.076,246.512,0.37097,0.36218000000000006,6.203390000000001,Sweden,First North,FIL,-38.726,2021-08-13,FIL.ST,6.203390000000001,,-62.805,,38.197,17:14:55,2021-11-29,Q2-2021,Materials,-0.5479489842279484,-0.7288022899386944,-0.05122074665292731,-0.6156752371356519,0.7615481027433715,0.5469194750229829,0.762489489690094
167,86,Fingerprint Cards,Biometric,86.834,-468.629,0.973,371.2,1406.5,-0.37377000000000005,5811.0,53.499,-0.31872,-12.4,999.3,-0.30357,-0.43478,0.20742999999999998,Sweden,Mid Cap,FING B,-16.87,2021-10-21,FING-B.ST,0.20742999999999998,,-18.246,4.246,5.815,17:29:50,2021-11-29,Q3-2021,Technology,-0.01240868608025618,0.2639175257731959,-0.14117495852309547,-3.392572039562465,0.7343894282062943,0.5499590717171929,0.38138906182093735
168,1713,Flexion Mobile,Gaming,0.911,42.059,1.452,43.492,235.647,,848.708,50.061,-0.022320000000000003,20.179,146.202,0.0,0.22744,0.0625,Sweden,First North,FLEXM,-358.938,2021-11-18,FLEXM.ST,0.0625,,-260.337,2.481,5.805,17:16:53,2021-11-29,Q2-2022,Consumer Durables,0.13802136769674833,0.18456419984128802,-0.028979020382911558,-0.5617366123307851,0.6227619613879654,0.5744462911385193,0.4728143103200844
